experiment_id,model,split,T_low,T_high,accuracy,precision,recall,f1,auroc,pr_auc,avg_latency_ms,p95_latency_ms,heatmap_call_rate
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.05,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.578215522902514,27.95269340276718,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.03,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.406231897238186,29.06002849340439,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.02,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.078942863818998,26.771903038024902,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.01,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.418157657082233,26.82727575302124,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.005,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.532373796628967,28.25528383255005,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.002,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.278473639232466,28.380565345287323,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.001,0.05,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.592409527202328,30.363157391548157,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.02,0.02,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.480241116238435,31.186342239379883,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.01,0.02,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.391530365426718,27.98178791999817,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.005,0.02,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.836838016350875,31.474314630031586,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.002,0.02,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,26.121660978205867,32.523781061172485,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.001,0.02,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,25.530505095107905,27.994900941848755,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.01,0.01,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,31.309993105082462,41.96900129318237,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.005,0.01,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,22.616989990525365,24.478286504745483,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.002,0.01,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,35.40766878548623,49.61184412240982,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,test_mix,0.001,0.01,0.6603098927294399,0.0,0.0,0.0,0.543565140287542,0.3702470490088108,28.827296678727233,39.70842808485031,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.05,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.402520537091895,28.257526457309723,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.03,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.8824838806735,29.329247772693634,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.54880320883594,30.784092843532562,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.855047535497988,30.06746619939804,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,23.37020877437546,26.946812868118286,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,22.3779134932452,23.84493499994278,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.5,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,22.822277358152984,27.387380599975586,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.05,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,22.513260420296245,24.797558784484863,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.03,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.92699389810494,30.53906559944153,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.585931994180974,32.67493098974228,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,30.99548731328195,44.194966554641724,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,30.138314197057756,42.26096719503403,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.94998514453096,32.81000256538391,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.3,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.656482555416716,34.80877727270126,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.05,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.76622871908766,31.501345336437225,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.03,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.468643994206175,35.02599895000458,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.54343779388646,44.303715229034424,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.664125606382093,35.33343970775604,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,30.05095626403153,36.427877843379974,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,33.09665005076187,50.26055872440338,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.2,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,28.516633413856525,43.82025450468063,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.05,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,31.94477876786116,46.750932931900024,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.03,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,30.81740371367243,56.40636384487152,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,29.139193828464407,34.79562699794769,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.89633626869584,39.64490443468094,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.613809542325914,31.10412508249283,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.028000369561315,33.52872282266617,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.1,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.766344655385165,41.1396250128746,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.05,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,29.679899852998503,37.34087198972702,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.03,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,31.446798320032816,42.26633906364441,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.12523659999729,30.84097057580948,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,23.86433526269007,28.460994362831116,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.646615711203054,35.46072542667389,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,28.649507103785695,36.96390986442566,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.05,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.72319060805874,33.50596874952316,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.02,0.02,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,30.219696586627094,39.535097777843475,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.02,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.571001813064612,35.53225100040436,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.02,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.9031752971021,34.113191068172455,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.02,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,27.042593193509415,32.913655042648315,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.02,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.355920088319618,31.811527907848358,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.01,0.01,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,25.49704247841118,29.72874790430069,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.005,0.01,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,26.38650623312429,32.222554087638855,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.002,0.01,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,24.83661760862801,28.154224157333374,0.0
gate_effnetb0_patchcore_r18,efficientnet_b0,val_mix,0.001,0.01,0.6610978520286396,0.0,0.0,0.0,0.548167615803122,0.4192029007706898,28.59131134779755,34.40488129854202,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.05,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.382329545231343,12.249879539012909,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.03,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.035936635214041,6.296537816524506,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.261991248511586,8.216969668865204,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.157620192426607,7.624134421348572,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,6.223860457628361,13.676032423973083,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.021714766346655,11.678531765937805,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.5,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.584579558707818,8.982345461845398,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.05,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.042535045291869,9.295843541622162,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.03,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.376103666030465,8.999250829219818,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.406116290086785,6.021685898303986,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.8096475658030275,5.75527548789978,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.4778865341350205,7.788129150867462,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.761587008816124,8.312471210956573,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.3,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,6.086861277365429,11.765345931053162,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.05,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.616243746624516,13.661190867424011,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.03,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.3498790590925065,6.815686821937561,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.660797914816455,8.255816996097565,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,6.021514126455968,10.99531352519989,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.277919257781218,10.42090356349945,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.723492339342228,7.501572370529175,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.2,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.846690222247991,9.41234827041626,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.05,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.134592465479127,7.266432046890259,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.03,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.767472752513135,8.796848356723785,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.866887064173338,6.343282759189606,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.38982367487147,9.770534932613373,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.5784352521930463,5.976371467113495,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.382301144150926,6.501570343971252,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.1,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.64684632338841,5.61387836933136,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.05,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.326323912737623,10.994717478752136,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.03,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.9238182381594706,6.415121257305145,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.814663433488702,7.8729018568992615,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,10.394996340709591,21.507717669010162,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,7.104266386066205,11.517055332660675,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,7.328337509100713,12.128092348575592,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.05,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,10.133994208189245,30.892476439476013,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.02,0.02,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.158979929672805,7.516853511333466,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.02,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,5.216345031156301,9.998932480812073,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.02,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,8.013351597291495,22.177688777446747,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.02,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,11.768041833507006,29.54183518886566,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.02,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,7.336632145459944,15.011623501777649,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.01,0.01,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,9.78198096919827,27.438469231128693,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.005,0.01,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,9.46805701636586,20.650751888751984,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.002,0.01,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,4.499477766125648,7.192067801952362,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,test_mix,0.001,0.01,0.6603098927294399,0.0,0.0,0.0,0.5,0.6698450536352801,3.973635786054245,7.305599749088287,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.05,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.08217076185495,7.044687867164612,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.03,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.916807702731403,11.173278093338013,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.426904537228241,13.52190226316452,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.5308685530341615,7.6179951429367065,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.591683783792937,6.251566112041473,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.421707269400002,6.958819925785065,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.5,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.15390544973296,6.098903715610504,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.05,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,3.8296709766251373,8.500374853610992,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.03,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,3.7184100162442375,5.6983232498168945,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.050400845475299,9.0656578540802,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.118856496059809,7.539525628089905,0.0
